period,origin,source_model,cycle,exit_date,maturity_date,cycle_net_return,complete_information
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,12,2024-07-18,2024-07-18,-0.0089440883779514,True
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,13,2024-08-06,2024-08-06,-0.0107943749205098,True
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,14,2024-09-12,2024-09-12,-0.0344906700747631,True
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,15,2024-09-30,2024-09-30,0.1464906102136778,True
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,16,2025-04-23,2025-04-23,0.0408687680536496,True
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,17,2025-06-20,2025-06-20,-0.0066637537195385,True
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,18,2025-06-26,2025-06-26,0.0131971081176926,True
evaluation,2026-03-02,TREND_NOISE_REFERENCE_BLEND,19,2026-02-04,2026-02-04,0.0280106364467984,True
evaluation,2026-03-02,RETURN_RUNS_STATE,1,2020-01-21,2020-01-21,0.007793235783345,True
evaluation,2026-03-02,RETURN_RUNS_STATE,2,2021-01-20,2021-01-20,0.0940937630954477,True
evaluation,2026-03-02,RETURN_RUNS_STATE,3,2023-01-18,2023-01-18,0.0329968887087236,True
evaluation,2026-03-02,RETURN_RUNS_STATE,4,2023-04-14,2023-04-14,0.0146968816749349,True
evaluation,2026-03-02,RETURN_RUNS_STATE,5,2024-05-24,2024-05-24,0.0197369221897679,True
evaluation,2026-03-02,RETURN_RUNS_STATE,6,2024-10-22,2024-10-22,-0.0677703545111873,True
evaluation,2026-03-02,RETURN_RUNS_STATE,7,2025-07-29,2025-07-29,0.0529354549931697,True
evaluation,2026-03-02,RETURN_RUNS_STATE,8,2025-09-15,2025-09-15,0.036863411059086,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,1,2020-03-02,2020-03-02,0.0723214871220958,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,2,2020-07-07,2020-07-07,0.1494208079625125,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,3,2020-09-30,2020-09-30,-0.0367192652318099,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,4,2021-01-14,2021-01-14,0.0594934732061853,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,5,2021-02-19,2021-02-19,0.0441763485671996,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,6,2021-07-21,2021-07-21,-0.0224495430173927,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,7,2021-08-11,2021-08-11,0.0389560194856172,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,8,2021-12-13,2021-12-13,0.0232676622917412,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,9,2022-06-10,2022-06-10,0.0088528751285844,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,10,2022-09-02,2022-09-02,-0.0089594665292068,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,11,2024-02-23,2024-02-23,0.0283208168792781,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,12,2024-07-18,2024-07-18,-0.0089440883779514,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,13,2024-08-06,2024-08-06,-0.0107943749205098,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,14,2024-09-12,2024-09-12,-0.0344906700747631,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,15,2024-09-30,2024-09-30,0.1464906102136778,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,16,2025-04-23,2025-04-23,0.0408687680536496,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,17,2025-06-20,2025-06-20,-0.0066637537195385,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,18,2025-06-26,2025-06-26,0.0131971081176926,True
evaluation,2026-04-01,TREND_NOISE_REFERENCE_BLEND,19,2026-02-04,2026-02-04,0.0280106364467984,True
evaluation,2026-04-01,RETURN_RUNS_STATE,1,2020-01-21,2020-01-21,0.007793235783345,True
evaluation,2026-04-01,RETURN_RUNS_STATE,2,2021-01-20,2021-01-20,0.0940937630954477,True
evaluation,2026-04-01,RETURN_RUNS_STATE,3,2023-01-18,2023-01-18,0.0329968887087236,True
evaluation,2026-04-01,RETURN_RUNS_STATE,4,2023-04-14,2023-04-14,0.0146968816749349,True
evaluation,2026-04-01,RETURN_RUNS_STATE,5,2024-05-24,2024-05-24,0.0197369221897679,True
evaluation,2026-04-01,RETURN_RUNS_STATE,6,2024-10-22,2024-10-22,-0.0677703545111873,True
evaluation,2026-04-01,RETURN_RUNS_STATE,7,2025-07-29,2025-07-29,0.0529354549931697,True
evaluation,2026-04-01,RETURN_RUNS_STATE,8,2025-09-15,2025-09-15,0.036863411059086,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,1,2020-03-02,2020-03-02,0.0723214871220958,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,2,2020-07-07,2020-07-07,0.1494208079625125,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,3,2020-09-30,2020-09-30,-0.0367192652318099,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,4,2021-01-14,2021-01-14,0.0594934732061853,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,5,2021-02-19,2021-02-19,0.0441763485671996,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,6,2021-07-21,2021-07-21,-0.0224495430173927,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,7,2021-08-11,2021-08-11,0.0389560194856172,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,8,2021-12-13,2021-12-13,0.0232676622917412,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,9,2022-06-10,2022-06-10,0.0088528751285844,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,10,2022-09-02,2022-09-02,-0.0089594665292068,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,11,2024-02-23,2024-02-23,0.0283208168792781,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,12,2024-07-18,2024-07-18,-0.0089440883779514,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,13,2024-08-06,2024-08-06,-0.0107943749205098,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,14,2024-09-12,2024-09-12,-0.0344906700747631,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,15,2024-09-30,2024-09-30,0.1464906102136778,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,16,2025-04-23,2025-04-23,0.0408687680536496,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,17,2025-06-20,2025-06-20,-0.0066637537195385,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,18,2025-06-26,2025-06-26,0.0131971081176926,True
evaluation,2026-05-06,TREND_NOISE_REFERENCE_BLEND,19,2026-02-04,2026-02-04,0.0280106364467984,True
evaluation,2026-05-06,RETURN_RUNS_STATE,1,2020-01-21,2020-01-21,0.007793235783345,True
evaluation,2026-05-06,RETURN_RUNS_STATE,2,2021-01-20,2021-01-20,0.0940937630954477,True
evaluation,2026-05-06,RETURN_RUNS_STATE,3,2023-01-18,2023-01-18,0.0329968887087236,True
evaluation,2026-05-06,RETURN_RUNS_STATE,4,2023-04-14,2023-04-14,0.0146968816749349,True
evaluation,2026-05-06,RETURN_RUNS_STATE,5,2024-05-24,2024-05-24,0.0197369221897679,True
evaluation,2026-05-06,RETURN_RUNS_STATE,6,2024-10-22,2024-10-22,-0.0677703545111873,True
evaluation,2026-05-06,RETURN_RUNS_STATE,7,2025-07-29,2025-07-29,0.0529354549931697,True
evaluation,2026-05-06,RETURN_RUNS_STATE,8,2025-09-15,2025-09-15,0.036863411059086,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,1,2020-03-02,2020-03-02,0.0723214871220958,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,2,2020-07-07,2020-07-07,0.1494208079625125,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,3,2020-09-30,2020-09-30,-0.0367192652318099,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,4,2021-01-14,2021-01-14,0.0594934732061853,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,5,2021-02-19,2021-02-19,0.0441763485671996,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,6,2021-07-21,2021-07-21,-0.0224495430173927,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,7,2021-08-11,2021-08-11,0.0389560194856172,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,8,2021-12-13,2021-12-13,0.0232676622917412,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,9,2022-06-10,2022-06-10,0.0088528751285844,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,10,2022-09-02,2022-09-02,-0.0089594665292068,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,11,2024-02-23,2024-02-23,0.0283208168792781,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,12,2024-07-18,2024-07-18,-0.0089440883779514,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,13,2024-08-06,2024-08-06,-0.0107943749205098,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,14,2024-09-12,2024-09-12,-0.0344906700747631,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,15,2024-09-30,2024-09-30,0.1464906102136778,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,16,2025-04-23,2025-04-23,0.0408687680536496,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,17,2025-06-20,2025-06-20,-0.0066637537195385,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,18,2025-06-26,2025-06-26,0.0131971081176926,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,19,2026-02-04,2026-02-04,0.0280106364467984,True
evaluation,2026-06-01,TREND_NOISE_REFERENCE_BLEND,20,2026-05-18,2026-05-18,-0.0010779172330374,True
evaluation,2026-06-01,RETURN_RUNS_STATE,1,2020-01-21,2020-01-21,0.007793235783345,True
evaluation,2026-06-01,RETURN_RUNS_STATE,2,2021-01-20,2021-01-20,0.0940937630954477,True
evaluation,2026-06-01,RETURN_RUNS_STATE,3,2023-01-18,2023-01-18,0.0329968887087236,True
evaluation,2026-06-01,RETURN_RUNS_STATE,4,2023-04-14,2023-04-14,0.0146968816749349,True
evaluation,2026-06-01,RETURN_RUNS_STATE,5,2024-05-24,2024-05-24,0.0197369221897679,True
evaluation,2026-06-01,RETURN_RUNS_STATE,6,2024-10-22,2024-10-22,-0.0677703545111873,True
evaluation,2026-06-01,RETURN_RUNS_STATE,7,2025-07-29,2025-07-29,0.0529354549931697,True
evaluation,2026-06-01,RETURN_RUNS_STATE,8,2025-09-15,2025-09-15,0.036863411059086,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,2,2020-07-07,2020-07-07,0.1494208079625125,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,3,2020-09-30,2020-09-30,-0.0367192652318099,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,4,2021-01-14,2021-01-14,0.0594934732061853,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,5,2021-02-19,2021-02-19,0.0441763485671996,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,6,2021-07-21,2021-07-21,-0.0224495430173927,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,7,2021-08-11,2021-08-11,0.0389560194856172,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,8,2021-12-13,2021-12-13,0.0232676622917412,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,9,2022-06-10,2022-06-10,0.0088528751285844,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,10,2022-09-02,2022-09-02,-0.0089594665292068,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,11,2024-02-23,2024-02-23,0.0283208168792781,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,12,2024-07-18,2024-07-18,-0.0089440883779514,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,13,2024-08-06,2024-08-06,-0.0107943749205098,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,14,2024-09-12,2024-09-12,-0.0344906700747631,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,15,2024-09-30,2024-09-30,0.1464906102136778,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,16,2025-04-23,2025-04-23,0.0408687680536496,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,17,2025-06-20,2025-06-20,-0.0066637537195385,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,18,2025-06-26,2025-06-26,0.0131971081176926,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,19,2026-02-04,2026-02-04,0.0280106364467984,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,20,2026-05-18,2026-05-18,-0.0010779172330374,True
evaluation,2026-07-01,TREND_NOISE_REFERENCE_BLEND,21,2026-06-23,2026-06-23,0.0233288826677171,True
evaluation,2026-07-01,RETURN_RUNS_STATE,1,2020-01-21,2020-01-21,0.007793235783345,True
evaluation,2026-07-01,RETURN_RUNS_STATE,2,2021-01-20,2021-01-20,0.0940937630954477,True
evaluation,2026-07-01,RETURN_RUNS_STATE,3,2023-01-18,2023-01-18,0.0329968887087236,True
evaluation,2026-07-01,RETURN_RUNS_STATE,4,2023-04-14,2023-04-14,0.0146968816749349,True
evaluation,2026-07-01,RETURN_RUNS_STATE,5,2024-05-24,2024-05-24,0.0197369221897679,True
evaluation,2026-07-01,RETURN_RUNS_STATE,6,2024-10-22,2024-10-22,-0.0677703545111873,True
evaluation,2026-07-01,RETURN_RUNS_STATE,7,2025-07-29,2025-07-29,0.0529354549931697,True
evaluation,2026-07-01,RETURN_RUNS_STATE,8,2025-09-15,2025-09-15,0.036863411059086,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,3,2020-09-30,2020-09-30,-0.0367192652318099,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,4,2021-01-14,2021-01-14,0.0594934732061853,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,5,2021-02-19,2021-02-19,0.0441763485671996,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,6,2021-07-21,2021-07-21,-0.0224495430173927,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,7,2021-08-11,2021-08-11,0.0389560194856172,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,8,2021-12-13,2021-12-13,0.0232676622917412,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,9,2022-06-10,2022-06-10,0.0088528751285844,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,10,2022-09-02,2022-09-02,-0.0089594665292068,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,11,2024-02-23,2024-02-23,0.0283208168792781,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,12,2024-07-18,2024-07-18,-0.0089440883779514,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,13,2024-08-06,2024-08-06,-0.0107943749205098,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,14,2024-09-12,2024-09-12,-0.0344906700747631,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,15,2024-09-30,2024-09-30,0.1464906102136778,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,16,2025-04-23,2025-04-23,0.0408687680536496,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,17,2025-06-20,2025-06-20,-0.0066637537195385,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,18,2025-06-26,2025-06-26,0.0131971081176926,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,19,2026-02-04,2026-02-04,0.0280106364467984,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,20,2026-05-18,2026-05-18,-0.0010779172330374,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,21,2026-06-23,2026-06-23,0.0233288826677171,True
evaluation,2026-08-03,TREND_NOISE_REFERENCE_BLEND,22,2026-07-31,2026-07-31,-0.0213251885942675,True
evaluation,2026-08-03,RETURN_RUNS_STATE,1,2020-01-21,2020-01-21,0.007793235783345,True
evaluation,2026-08-03,RETURN_RUNS_STATE,2,2021-01-20,2021-01-20,0.0940937630954477,True
evaluation,2026-08-03,RETURN_RUNS_STATE,3,2023-01-18,2023-01-18,0.0329968887087236,True
evaluation,2026-08-03,RETURN_RUNS_STATE,4,2023-04-14,2023-04-14,0.0146968816749349,True
evaluation,2026-08-03,RETURN_RUNS_STATE,5,2024-05-24,2024-05-24,0.0197369221897679,True
evaluation,2026-08-03,RETURN_RUNS_STATE,6,2024-10-22,2024-10-22,-0.0677703545111873,True
evaluation,2026-08-03,RETURN_RUNS_STATE,7,2025-07-29,2025-07-29,0.0529354549931697,True
evaluation,2026-08-03,RETURN_RUNS_STATE,8,2025-09-15,2025-09-15,0.036863411059086,True
earlier_diagnostic,2015-02-02,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-03-02,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-04-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-05-04,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-05-04,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2015-06-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-06-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2015-06-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2015-07-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-07-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2015-07-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2015-07-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2015-08-03,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-08-03,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2015-08-03,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2015-08-03,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2015-09-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-09-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2015-09-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2015-09-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2015-10-08,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-10-08,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2015-10-08,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2015-10-08,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2015-11-02,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-11-02,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2015-11-02,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2015-11-02,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2015-12-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2015-12-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2015-12-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2015-12-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-01-04,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-01-04,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-01-04,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-01-04,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-01-04,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-02-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-02-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-02-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-02-01,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-02-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-03-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-03-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-03-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-03-01,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-03-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-04-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-04-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-04-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-04-01,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-04-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-05-03,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-05-03,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-05-03,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-05-03,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-05-03,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-06-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-06-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-06-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-06-01,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-06-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-07-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-07-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-07-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-07-01,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-07-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-08-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-08-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-08-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-08-01,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-08-01,TREND_NOISE_REFERENCE_BLEND,5,2016-07-28,2016-07-28,0.0112605247361953,True
earlier_diagnostic,2016-08-01,RETURN_RUNS_STATE,1,2015-04-13,2015-04-13,0.1827624483895137,True
earlier_diagnostic,2016-09-01,TREND_NOISE_REFERENCE_BLEND,1,2015-01-20,2015-01-20,-0.0696264015061111,True
earlier_diagnostic,2016-09-01,TREND_NOISE_REFERENCE_BLEND,2,2015-05-15,2015-05-15,0.3418655380246924,True
earlier_diagnostic,2016-09-01,TREND_NOISE_REFERENCE_BLEND,3,2015-06-23,2015-06-23,-0.1061920587388628,True
earlier_diagnostic,2016-09-01,TREND_NOISE_REFERENCE_BLEND,4,2015-12-29,2015-12-29,0.1050526109091831,True
earlier_diagnostic,2016-09-01,TREND_NOISE_REFERENCE_BLEND,5,2016-07-28,2016-07-28,0.0112605247361953,True
