date,panic_budget,learned_budget,panic_sd,learned_sd,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_active_days,learned_active_days,panic_active_exposure,learned_active_exposure,panic_reference_return,learned_reference_return
2016-03-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-03-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-04-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-05-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-06-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-07-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-08-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-09-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-10-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-11-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2016-12-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-04,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-11,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-12,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-18,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-19,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-25,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-01-26,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-02-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-01,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-02,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-03,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-06,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-07,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-08,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-09,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-10,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-13,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-14,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-15,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-16,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-17,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-20,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-21,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-22,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-23,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-24,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-27,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-28,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-29,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-30,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-03-31,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
2017-04-05,,,,,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,0,0,,,,
